scene_id,source_id,experiment_id,variable,value,source_count,mic_layout,num_mics,rt60,snr,true_x,true_y,true_z,pred_x,pred_y,pred_z,error_cm,score,matched,seed
scene_0001,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.91315373790865,0.24987425323090112,0.35,0.9000000000000001,0.24000000000000005,0.35,1.6447543823848338,0.5562629954154613,True,20260627
scene_0002,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.28490299279029135,0.15044814792901381,0.35,0.28,0.16000000000000003,0.35,1.0736722790854405,0.5181496503404435,True,20260628
scene_0003,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9606201638731728,0.5449016856152197,0.35,0.9600000000000001,0.54,0.35,0.4940761591095021,0.5592941298039743,True,20260629
scene_0004,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4116381790591716,0.5823789933975991,0.35,0.4200000000000001,0.5800000000000001,0.35,0.8693656252250705,0.5863739430603352,True,20260630
scene_0005,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0196204002269478,0.6159782749667391,0.35,1.1000000000000003,0.66,0.35,9.164492530729753,0.5213686919281326,True,20260631
scene_0006,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.094307653923706,0.5733269789091149,0.35,1.1200000000000003,0.56,0.35,2.894313413830763,0.6113966043841196,True,20260632
scene_0007,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8509747096579159,0.4141621795610436,0.35,0.8400000000000001,0.4200000000000001,0.35,1.2430784349873036,0.49355486286370404,True,20260633
scene_0008,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.2305753021619123,0.4509116197272055,0.35,0.28,0.38000000000000006,0.35,8.643644236502372,0.5418281898425571,True,20260634
scene_0009,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.5220358238642889,0.4679121573325631,0.35,0.5800000000000001,0.38000000000000006,0.35,10.53014393156953,0.5151588940825209,False,20260635
scene_0010,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0224518580646798,0.6523153775791968,0.35,1.0000000000000002,0.66,0.35,2.37305573534805,0.5231569585027445,True,20260636
scene_0011,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.09847315520396024,0.283491514796888,0.35,0.08,0.30000000000000004,0.35,2.477473606097495,0.5637017092234529,True,20260637
scene_0012,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4495819301539913,0.4288512450144497,0.35,0.4400000000000001,0.4200000000000001,0.35,1.3044459505160972,0.5841084082348269,True,20260638
scene_0013,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.45163029930715287,0.113007526181993,0.35,0.4600000000000001,0.1,0.35,1.5467631591910902,0.5847051104643007,True,20260639
scene_0014,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.3065697040072544,0.6164446478443705,0.35,0.30000000000000004,0.6000000000000001,0.35,1.770840064681985,0.5697710053179736,True,20260640
scene_0015,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4937844353414752,0.408594970371285,0.35,0.5000000000000001,0.4000000000000001,0.35,1.0606920368682402,0.5673178832431995,True,20260641
scene_0016,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4649953139608252,0.6341734895235459,0.35,0.4600000000000001,0.64,0.35,0.7674723832128686,0.5787327576738783,True,20260642
scene_0017,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.1859284375253824,0.3862911620522877,0.35,0.2,0.38000000000000006,0.35,1.5413876554754493,0.6061461721056607,True,20260643
scene_0018,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.2471042802545702,0.24185952611598088,0.35,0.26000000000000006,0.24000000000000005,0.35,1.302909916796569,0.5938127836264586,True,20260644
scene_0019,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9879899635925242,0.2714508838831799,0.35,0.9800000000000001,0.28,0.35,1.1701577012895947,0.5208586882539268,True,20260645
scene_0020,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0865441576090178,0.5403427921843991,0.35,1.1000000000000003,0.54,0.35,1.3460208056811278,0.5866149347454095,True,20260646
scene_0021,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.842195429424598,0.2079908062852881,0.35,0.8400000000000001,0.22000000000000003,0.35,1.220822034679367,0.5485836425050622,True,20260647
scene_0022,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.16059600051802178,0.15919361807085852,0.35,0.14,0.14,0.35,2.815297874094923,0.544782516960618,True,20260648
scene_0023,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9381766747458229,0.5210068394667083,0.35,0.9400000000000002,0.52,0.35,0.2082844375905729,0.5277180995664187,True,20260649
scene_0024,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.1571743935650829,0.4580429760398142,0.35,0.12000000000000001,0.38000000000000006,0.35,8.644444254018115,0.4948885690791316,True,20260650
scene_0025,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.35878053338996857,0.33664244743901645,0.35,0.36000000000000004,0.3400000000000001,0.35,0.35721503345673195,0.5705572860699035,True,20260651
scene_0026,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8382648435522316,0.39711726553020493,0.35,0.8200000000000001,0.4000000000000001,0.35,1.8490934752219537,0.5739348244979652,True,20260652
scene_0027,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.17413013419597273,0.5413371046117295,0.35,0.18000000000000002,0.54,0.35,0.6020230336124777,0.5253184127587573,True,20260653
scene_0028,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.7140792959859823,0.48394441623276513,0.35,0.7000000000000001,0.4800000000000001,0.35,1.4621388267814917,0.5319902443822454,True,20260654
scene_0029,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8359175482022422,0.49158505909396566,0.35,0.8400000000000001,0.4800000000000001,0.35,1.2283322306757687,0.5648389736234567,True,20260655
scene_0030,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.2816634964931603,0.08602194687590838,0.35,0.28,0.08,0.35,0.6247484674572572,0.5845313345693306,True,20260656
scene_0031,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0808523467099977,0.3304179764471413,0.35,1.1000000000000003,0.32000000000000006,0.35,2.1798322407179325,0.5845019726028813,True,20260657
scene_0032,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9571532491424077,0.3560065583671004,0.35,0.9400000000000002,0.36000000000000004,0.35,1.7611971275722722,0.6043758715244395,True,20260658
scene_0033,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.104402647505421,0.6554898977639605,0.35,1.1000000000000003,0.66,0.35,0.6302723795036186,0.5714001189457909,True,20260659
scene_0034,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0774154973452033,0.631195539492706,0.35,1.0800000000000003,0.64,0.35,0.9175956560334875,0.5645853210435994,True,20260660
scene_0035,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.660505642347543,0.184629172196087,0.35,0.64,0.18000000000000002,0.35,2.102166985057027,0.5792535323020531,True,20260661
scene_0036,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9135425399173397,0.11727817583086708,0.35,0.9200000000000002,0.12000000000000001,0.35,0.7007647074933882,0.5975847822254372,True,20260662
scene_0037,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.45512684354363786,0.42081693447440405,0.35,0.4600000000000001,0.4200000000000001,0.35,0.494115733241256,0.5746079314828793,True,20260663
scene_0038,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.213758747427372,0.40330812285423906,0.35,0.2,0.4000000000000001,0.35,1.4150858899337295,0.579742035312716,True,20260664
scene_0039,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.2979686873412104,0.39375142041506084,0.35,0.28,0.38000000000000006,0.35,2.2626870932542227,0.584319879820543,True,20260665
scene_0040,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.10314530018681942,0.6273975564990586,0.35,0.08,0.66,0.35,3.998279933884147,0.6131078407515906,True,20260666
scene_0041,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.15256960220897903,0.3382610832840304,0.35,0.14,0.3400000000000001,0.35,1.2689315625243507,0.553941862840095,True,20260667
scene_0042,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.017150404822299,0.5890297112312395,0.35,1.0400000000000003,0.6000000000000001,0.35,2.534662177598472,0.5487017050778179,True,20260668
scene_0043,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9951139715426243,0.21177701145416095,0.35,0.9800000000000001,0.22000000000000003,0.35,1.7206094165040886,0.5600651311051842,True,20260669
scene_0044,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6785369006482386,0.3315381533168737,0.35,0.6200000000000001,0.3400000000000001,0.35,5.914534290026966,0.5522450149499144,True,20260670
scene_0045,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.31927527494403074,0.6681431688698649,0.35,0.30000000000000004,0.6000000000000001,0.35,7.081686019441198,0.5421570082723933,True,20260671
scene_0046,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4138052125113325,0.11519533297297213,0.35,0.4200000000000001,0.1,0.35,1.6409556245957608,0.568632188111462,True,20260672
scene_0047,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.20919442250343712,0.538257649151311,0.35,0.22000000000000003,0.52,0.35,2.1215613532646054,0.6153282324410251,True,20260673
scene_0048,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4304552938646173,0.18007152400070336,0.35,0.4400000000000001,0.18000000000000002,0.35,0.9544974116962877,0.5531788803905585,True,20260674
scene_0049,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.2584009484260853,0.3312095523831847,0.35,0.26000000000000006,0.3400000000000001,0.35,0.8934703981666884,0.565454147400073,True,20260675
scene_0050,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.32652002826916526,0.47473707920007885,0.35,0.32000000000000006,0.4600000000000001,0.35,1.6114970430630884,0.5486620820244502,True,20260676
scene_0051,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9080062099714555,0.40148355467278196,0.35,0.8800000000000001,0.4000000000000001,0.35,2.8045476131318967,0.5757335616959356,True,20260677
scene_0052,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8282174148362811,0.08742164362794756,0.35,0.8200000000000001,0.08,0.35,1.1072791009126206,0.5699590158835881,True,20260678
scene_0053,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6696996240145393,0.33132768927679335,0.35,0.68,0.3400000000000001,0.35,1.346501833350786,0.5946945239233958,True,20260679
scene_0054,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.11021623263815401,0.3118214166401445,0.35,0.1,0.3400000000000001,0.35,2.9973387687834228,0.5984333773846261,True,20260680
scene_0055,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.994762534527545,0.5672558981489705,0.35,1.0000000000000002,0.56,0.35,0.8948692782937221,0.568391785782214,True,20260681
scene_0056,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.816201665026683,0.5867439099410949,0.35,0.8200000000000001,0.5800000000000001,0.35,0.7740004513120231,0.5780812265985313,True,20260682
scene_0057,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.3659658544183925,0.6453093319080601,0.35,0.38000000000000006,0.66,0.35,2.031681498644159,0.5377811777850391,True,20260683
scene_0058,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.15921999320464417,0.25353679869070556,0.35,0.14,0.26000000000000006,0.35,2.027760118828245,0.5536490928078323,True,20260684
scene_0059,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.5334721216308156,0.4214407565288687,0.35,0.56,0.4200000000000001,0.35,2.65669740494796,0.5776877240644747,True,20260685
scene_0060,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.7703121542452164,0.4699099661338723,0.35,0.7800000000000001,0.38000000000000006,0.35,9.043039514213424,0.5419583130674783,True,20260686
scene_0061,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.7117273976243993,0.22178073581573643,0.35,0.7200000000000001,0.22000000000000003,0.35,0.8462090173842526,0.6113982568512698,True,20260687
scene_0062,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.49162020954431895,0.4169344247239129,0.35,0.4800000000000001,0.4200000000000001,0.35,1.2017779396678747,0.6315890736653524,True,20260688
scene_0063,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6767045605719935,0.3815852738476891,0.35,0.6200000000000001,0.38000000000000006,0.35,5.6726715776916175,0.5543569708930891,True,20260689
scene_0064,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8956429074330077,0.24236075065782836,0.35,0.8800000000000001,0.24000000000000005,0.35,1.5820040980543633,0.598455973672299,True,20260690
scene_0065,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.09543111146115485,0.12395250437408734,0.35,0.08,0.1,0.35,2.8492835357634334,0.6093096287514566,True,20260691
scene_0066,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.29995610652669735,0.5019720349974658,0.35,0.32000000000000006,0.5000000000000001,0.35,2.0140669988864235,0.5685154083276026,True,20260692
scene_0067,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4963736848302572,0.1860402101406383,0.35,0.5000000000000001,0.2,0.35,1.4423102808613895,0.592229883745592,True,20260693
scene_0068,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0198152943289522,0.4746751353986092,0.35,0.9400000000000002,0.5000000000000001,0.35,8.373667043712707,0.5054573706875441,True,20260694
scene_0069,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6983806504653327,0.6074763415625563,0.35,0.7000000000000001,0.6000000000000001,0.35,0.7649704312941262,0.5456475123923245,True,20260695
scene_0070,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0385908593598296,0.6673083359217676,0.35,1.0400000000000003,0.66,0.35,0.7442946411816977,0.513695265430813,True,20260696
scene_0071,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8616413978164373,0.14331092565171408,0.35,0.8800000000000001,0.14,0.35,1.8654771582774585,0.49976188913322833,True,20260697
scene_0072,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4286484224972069,0.5546717114732097,0.35,0.4400000000000001,0.54,0.35,1.855040240412679,0.5483303926597141,True,20260698
scene_0073,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0997803196299096,0.6430175115956258,0.35,1.1200000000000003,0.64,0.35,2.044360170073677,0.562463341752228,True,20260699
scene_0074,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0355284689865534,0.11410422938890838,0.35,0.9600000000000001,0.08,0.35,8.287127421286597,0.5079439418147896,True,20260700
scene_0075,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9272671378460657,0.2681617414953122,0.35,0.9400000000000002,0.30000000000000004,0.35,3.4289947262170357,0.5652043919723327,True,20260701
scene_0076,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.17952941098013184,0.33526845255214843,0.35,0.12000000000000001,0.36000000000000004,0.35,6.446239377192548,0.5228777886683771,True,20260702
scene_0077,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.15451683624701976,0.25986839460449285,0.35,0.16000000000000003,0.24000000000000005,0.35,2.0611118089561162,0.5416386046352158,True,20260703
scene_0078,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.43273947069747487,0.4437836688725199,0.35,0.4400000000000001,0.4600000000000001,0.35,1.7767517580937124,0.5650474832343764,True,20260704
scene_0079,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.7187791900182984,0.4679022198636434,0.35,0.7200000000000001,0.4600000000000001,0.35,0.7995964968956621,0.5525626032121299,True,20260705
scene_0080,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6142367489827001,0.24127070957478253,0.35,0.6000000000000001,0.24000000000000005,0.35,1.429334545933363,0.61922218370654,True,20260706
scene_0081,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.947274907987723,0.3710787271578805,0.35,0.9400000000000002,0.38000000000000006,0.35,1.1511446275484811,0.5510832116636224,True,20260707
scene_0082,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.7642649515826427,0.3064189465987612,0.35,0.7600000000000001,0.30000000000000004,0.35,0.7706665130913168,0.5805582170835967,True,20260708
scene_0083,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.5125569539313485,0.6562160396339682,0.35,0.5000000000000001,0.66,0.35,1.311470350735024,0.5899396127301988,True,20260709
scene_0084,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9359675316131085,0.6385842072892546,0.35,0.9400000000000002,0.6200000000000001,0.35,1.9016665371753787,0.5509569729363899,True,20260710
scene_0085,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6350132956645371,0.48346975387782437,0.35,0.6200000000000001,0.5000000000000001,0.35,2.233042954290204,0.5960812043325295,True,20260711
scene_0086,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.1791544614784213,0.12590708508960607,0.35,0.24000000000000005,0.18000000000000002,0.35,8.14138993138398,0.5237461130617113,True,20260712
scene_0087,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.6275215233728432,0.5280696483160418,0.35,0.6200000000000001,0.52,0.35,1.1031434076892255,0.6166572990507738,True,20260713
scene_0088,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.0266820758249393,0.12197802465627097,0.35,0.9600000000000001,0.08,0.35,7.8795011202267355,0.5128840325679364,True,20260714
scene_0089,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.3480082758521427,0.18203757759843556,0.35,0.36000000000000004,0.2,0.35,2.1597455094768203,0.4982956384887096,True,20260715
scene_0090,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.71015734282329,0.1639975082485211,0.35,0.7200000000000001,0.16000000000000003,0.35,1.0623463300413676,0.6035263019548762,True,20260716
scene_0091,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.12890010764055745,0.35241688151336503,0.35,0.12000000000000001,0.36000000000000004,0.35,1.169254471857408,0.5786721757026991,True,20260717
scene_0092,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.686825767581549,0.10105213251496513,0.35,0.7000000000000001,0.1,0.35,1.3216178821596418,0.5361411569284987,True,20260718
scene_0093,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.16066741542093954,0.28140019271654115,0.35,0.08,0.36000000000000004,0.35,11.262842277014853,0.526620954660566,False,20260719
scene_0094,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.13715372497431205,0.6391444952638591,0.35,0.14,0.66,0.35,2.104883273060653,0.5277270859255713,True,20260720
scene_0095,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.4968342905892833,0.6071123588628028,0.35,0.5000000000000001,0.6200000000000001,0.35,1.3270757708370742,0.5641112204496901,True,20260721
scene_0096,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.5498188072520949,0.16600127387794372,0.35,0.56,0.18000000000000002,0.35,1.7309564373788806,0.596509033814401,True,20260722
scene_0097,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,1.098338121237861,0.10719655929560822,0.35,1.1200000000000003,0.12000000000000001,0.35,2.5162771814259735,0.584445393822803,True,20260723
scene_0098,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8576847876220116,0.29019106792954474,0.35,0.8000000000000002,0.36000000000000004,0.35,9.05583884563656,0.4791793365405691,True,20260724
scene_0099,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.9552826675775233,0.45328069377944097,0.35,0.9600000000000001,0.38000000000000006,0.35,7.343237232978613,0.5503682337033636,True,20260725
scene_0100,source_001,E1,mic_count,12,1,mic_12,12,0.3,20.0,0.8799403853476536,0.4997327744387025,0.35,0.8800000000000001,0.5000000000000001,0.35,0.02737944619330562,0.5544583337287503,True,20260726
